"No.";"Name";"Country";"Url"
"1045";"Celle - Altencelle, Ev. Friedhof An der Gertrudenkirche";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-altencelle-ev-friedhof-an-der-gertrudenkirche"
"1046";"Celle - Altenhagen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-altenhagen-friedhof"
"1047";"Celle - Garssen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-garssen-friedhof"
"1048";"Celle - Groß-Hehlen, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-gross-hehlen-gemeindefriedhof"
"1049";"Celle - Neustädter Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-neustaedter-friedhof"
"1050";"Celle - Scheuen, Kriegsgefangenenfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-scheuen-kriegsgefangenenfriedhof"
"1051";"Celle - Westercelle, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-westercelle-gemeindefriedhof"
"1052";"Celle, Blumläger Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-blumlaeger-friedhof"
"1053";"Celle, Hehlentorfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-hehlentorfriedhof"
"1054";"Celle, Stadtfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-stadtfriedhof"
"1055";"Celle, Waldfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/celle-waldfriedhof"
"1056";"Cernay";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cernay"
"1057";"Cernjachovsk/Tschernjachowsk";"Russland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cernjachovsktschernjachowsk"
"1058";"Cerny-en-Laonnois";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cerny-en-laonnois"
"1059";"Cesis";"Lettland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cesis"
"1060";"Cesukai";"Litauen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cesukai"
"1061";"Chambry";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chambry"
"1062";"Champigny-St.André";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/champigny-standre"
"1063";"Champs";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/champs"
"1064";"Chanlar I";"Aserbaidschan";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chanlar-i"
"1065";"Chanlar II";"Aserbaidschan";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chanlar-ii"
"1066";"Charency-Vezin";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/charency-vezin"
"1067";"Charkiw";"Ukraine";"https://kriegsgraeberstaetten.volksbund.de/friedhof/charkiw"
"1068";"Chartres";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chartres"
"1069";"Chattanooga";"USA";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chattanooga"
"1070";"Chauny";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chauny"
"1071";"Chauny 1. WK";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chauny-1-wk"
"1072";"Cheb";"Tschechische Republik";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cheb"
"1073";"Cheppy";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cheppy"
"1074";"Cherson / Cherson";"Ukraine";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cherson-cherson"
"1075";"Chestres";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chestres"
"1076";"Cheux-St.-Manvieu";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cheux-st-manvieu"
"1077";"Chevington";"Großbritannien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chevington"
"1078";"Chicourt";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chicourt"
"1079";"Chisinau";"Moldawien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chisinau"
"1080";"Chocques";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chocques"
"1081";"Chodossowitschi";"Belarus";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chodossowitschi"
"1082";"Chojnowo";"Polen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chojnowo"
"1083";"Chruslanski Jozefowskie";"Polen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chruslanski-jozefowskie"
"1084";"Chutorok";"Russland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/chutorok"
"1085";"Clausen";"Luxemburg";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausen"
"1086";"Clausthal - Zellerfeld - Buntenbock, Ev.- luth.Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausthal-zellerfeld-buntenbock-ev-luthfriedhof"
"1087";"Clausthal - Zellerfeld, a. d. Pfauenteich";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausthal-zellerfeld-a-d-pfauenteich"
"1088";"Clausthal - Zellerfeld, Ev.- luth. Friedhof Clausthal";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausthal-zellerfeld-ev-luth-friedhof-clausthal"
"1089";"Clausthal - Zellerfeld, Ev.- luth. Friedhof Zellerfeld";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausthal-zellerfeld-ev-luth-friedhof-zellerfeld"
"1090";"Clausthal - Zellerfeld, Zwangsarbeitergräber an der Kath. Kirche";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clausthal-zellerfeld-zwangsarbeitergraeber-an-der-kath-kirche"
"1091";"Clenze - Bussau, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clenze-bussau-friedhof"
"1092";"Clenze, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/clenze-ev-luth-friedhof"
"1093";"Cloppenburg, St. Andreas Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cloppenburg-st-andreas-friedhof"
"1094";"Coburg";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coburg"
"1095";"Cochstedt";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cochstedt"
"1096";"Coesfeld-Evangelischer Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-evangelischer-friedhof"
"1097";"Coesfeld-Katholischer Friedhof St. Jakobi";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-katholischer-friedhof-st-jakobi"
"1098";"Coesfeld-Katholischer Friedhof St. Lamberti";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-katholischer-friedhof-st-lamberti"
"1099";"Coesfeld-Lette-Kommunalfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-lette-kommunalfriedhof"
"1100";"Coesfeld-Letter Tor";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-letter-tor"
"1101";"Coesfeld-Stevede";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coesfeld-stevede"
"1102";"Cölbe, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coelbe-gemeindefriedhof"
"1103";"Colmar";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/colmar"
"1104";"Connantre";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/connantre"
"1105";"Conow, Waldfriedhof - Kriegsgräberstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/conow-waldfriedhof-kriegsgraeberstaette"
"1106";"Consenvoye";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/consenvoye"
"1107";"Constanza";"Rumänien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/constanza"
"1108";"Coppenbrügge - Bisperode, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coppenbruegge-bisperode-friedhof"
"1109";"Coppenbrügge - Harderode, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coppenbruegge-harderode-friedhof"
"1110";"Coppenbrügge - Hohnsen, Ev.-luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coppenbruegge-hohnsen-ev-luth-friedhof"
"1111";"Coquimbo";"Chile";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coquimbo"
"1112";"Corbie (Extension)";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/corbie-extension"
"1113";"Corbie La Neuville";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/corbie-la-neuville"
"1114";"Corozal";"Panama";"https://kriegsgraeberstaetten.volksbund.de/friedhof/corozal"
"1115";"Costermano";"Italien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/costermano"
"1116";"Cottbus Merzdorf";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cottbus-merzdorf"
"1117";"Cottbus, Nordfrdh.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cottbus-nordfrdh"
"1118";"Cottbus, Südfrdh.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cottbus-suedfrdh"
"1119";"Courrières";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/courrieres"
"1120";"Coxyde";"Belgien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/coxyde"
"1121";"Crailsheim, Ehrenfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/crailsheim-ehrenfriedhof"
"1122";"Craiova";"Rumänien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/craiova"
"1123";"Crécy-au-Mont";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/crecy-au-mont"
"1124";"Cremlingen - Abbenrode, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cremlingen-abbenrode-friedhof"
"1125";"Cremlingen - Destedt, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cremlingen-destedt-friedhof"
"1126";"Cremlingen - Klein Schöppenstedt, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cremlingen-klein-schoeppenstedt-ev-luth-friedhof"
"1127";"Cremlingen - Schandelah, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cremlingen-schandelah-friedhof"
"1128";"Cremlingen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cremlingen-friedhof"
"1129";"Creussen";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/creussen"
"1130";"Crivitz, Friedhof - Kriegsgräberstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/crivitz-friedhof-kriegsgraeberstaette"
"1131";"Croisilles (brit. Frdh.)";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/croisilles-brit-frdh"
"1132";"Croisilles, Railway Cem.";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/croisilles-railway-cem"
"1133";"Crouy";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/crouy"
"1134";"Cuacos de Yuste";"Spanien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuacos-de-yuste"
"1135";"Cuincy";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuincy"
"1136";"Cuxhaven - Altenbruch, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-altenbruch-ev-luth-friedhof"
"1137";"Cuxhaven - Altenwalde, Neuer und alter Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-altenwalde-neuer-und-alter-friedhof"
"1138";"Cuxhaven - Döse, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-doese-ev-luth-friedhof"
"1139";"Cuxhaven - Groden, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-groden-ev-luth-friedhof"
"1140";"Cuxhaven - Lüdingworth, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-luedingworth-friedhof"
"1141";"Cuxhaven - Ritzebüttel, Ev.- luth. Friedhof St. Martin";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-ritzebuettel-ev-luth-friedhof-st-martin"
"1142";"Cuxhaven, Städt. Friedhof Brockeswalde";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/cuxhaven-staedt-friedhof-brockeswalde"
"1143";"Dachau Waldfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dachau-waldfriedhof"
"1144";"Dagneux";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dagneux"
"1145";"Dahlem-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dahlem-gemeindefriedhof"
"1146";"Dahlenburg, Neuer Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dahlenburg-neuer-ev-luth-friedhof"
"1147";"Dahn";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dahn"
"1148";"Dainville";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dainville"
"1149";"Dalbing";"Lettland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dalbing"
"1150";"Daleiden";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daleiden"
"1151";"Damm, Fdh.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/damm-fdh"
"1152";"Damme, Ev. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/damme-ev-friedhof"
"1153";"Damme, Kath. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/damme-kath-friedhof"
"1154";"Damnatz, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/damnatz-ev-luth-friedhof"
"1155";"Damvillers";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/damvillers"
"1156";"Dannefeld, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannefeld-gemeindefriedhof"
"1157";"Dannenberg - Breese, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-breese-friedhof"
"1158";"Dannenberg - Gr. Heide, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-gr-heide-ev-luth-friedhof"
"1159";"Dannenberg - Lüggau, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-lueggau-ev-luth-friedhof"
"1160";"Dannenberg - Nebenstedt, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-nebenstedt-friedhof"
"1161";"Dannenberg - Neu Tramm, Kriegsgräberstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-neu-tramm-kriegsgraeberstaette"
"1162";"Dannenberg - Schaafhausen, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-schaafhausen-ev-luth-friedhof"
"1163";"Dannenberg - Streetz, Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannenberg-streetz-ev-luth-friedhof"
"1164";"Dannevoux";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dannevoux"
"1165";"Dargersdorf, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dargersdorf-gemeindefriedhof"
"1166";"Darlingerode / Altenrode, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/darlingerode-altenrode-gemeindefriedhof"
"1167";"Darmstadt - Waldfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/darmstadt-waldfriedhof"
"1168";"Daschkesan";"Aserbaidschan";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daschkesan"
"1169";"Dassel - Eilensen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-eilensen-friedhof"
"1170";"Dassel - Ellensen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-ellensen-friedhof"
"1171";"Dassel - Hoppensen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-hoppensen-friedhof"
"1172";"Dassel - Mackensen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-mackensen-friedhof"
"1173";"Dassel - Markoldendorf, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-markoldendorf-friedhof"
"1174";"Dassel - Oldendorf, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-oldendorf-friedhof"
"1175";"Dassel - Sievrshausen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dassel-sievrshausen-friedhof"
"1176";"Datteln-Ahsen";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/datteln-ahsen"
"1177";"Datteln-Horneburg";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/datteln-horneburg"
"1178";"Datteln-Kommunalfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/datteln-kommunalfriedhof"
"1179";"Datteln-Meckinghoven";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/datteln-meckinghoven"
"1180";"Daugavpils (1. WK)";"Lettland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daugavpils-1-wk"
"1181";"Daugavpils (II. WK)";"Lettland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daugavpils-ii-wk"
"1182";"Daukuciai  II";"Litauen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daukuciai-ii"
"1183";"Daukuciai I";"Litauen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daukuciai-i"
"1184";"Daun Wehrbüsch";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/daun-wehrbuesch"
"1185";"Davaisiai";"Litauen";"https://kriegsgraeberstaetten.volksbund.de/friedhof/davaisiai"
"1186";"Davos-St.Wolfgang";"Schweiz";"https://kriegsgraeberstaetten.volksbund.de/friedhof/davos-stwolfgang"
"1187";"Deensen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/deensen-friedhof"
"1188";"Degtjarskij I";"Russland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/degtjarskij-i"
"1189";"Dehra Dun (Uttar Pradesh)";"Indien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dehra-dun-uttar-pradesh"
"1190";"Deir El Belah";"Israel";"https://kriegsgraeberstaetten.volksbund.de/friedhof/deir-el-belah"
"1191";"Delbrück-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delbrueck-gemeindefriedhof"
"1192";"Delbrück-Westerloh-Katholischer Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delbrueck-westerloh-katholischer-friedhof"
"1193";"Delitzsch";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delitzsch"
"1194";"Delligsen - Hohenbüchen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delligsen-hohenbuechen-friedhof"
"1195";"Delligsen, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delligsen-gemeindefriedhof"
"1196";"Delmemhorst - Hasbergen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delmemhorst-hasbergen-friedhof"
"1197";"Delmenhorst, Ev.- luth. Friedhof Wildeshauser Str.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delmenhorst-ev-luth-friedhof-wildeshauser-str"
"1198";"Delmenhorst, Kath.Friedhof Oldenburger Landstr.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delmenhorst-kathfriedhof-oldenburger-landstr"
"1199";"Delmenhorst, Städtischer Friedhof Bungerhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/delmenhorst-staedtischer-friedhof-bungerhof"
"1200";"Dely-Ibrahim";"Algerien";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dely-ibrahim"
"1201";"Demmin, Ernst-Barlach-Platz - Ehrenfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/demmin-ernst-barlach-platz-ehrenfriedhof"
"1202";"Demmin, Friedhof Sankt Bartholomae - Kriegsgräberstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/demmin-friedhof-sankt-bartholomae-kriegsgraeberstaette"
"1203";"Demmin, Vorwerk - Gedenkstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/demmin-vorwerk-gedenkstaette"
"1204";"Demmin, Woldeforst - Gedenkstätte";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/demmin-woldeforst-gedenkstaette"
"1205";"Demuin";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/demuin"
"1206";"Denkte - Groß Denkte, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/denkte-gross-denkte-gemeindefriedhof"
"1207";"Denkte - Klein Denkte, Neuer Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/denkte-klein-denkte-neuer-friedhof"
"1208";"Densow, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/densow-gemeindefriedhof"
"1209";"Dernancourt";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dernancourt"
"1210";"Desjatniki";"Belarus";"https://kriegsgraeberstaetten.volksbund.de/friedhof/desjatniki"
"1211";"Dessau Friehof Heidestrasse";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessau-friehof-heidestrasse"
"1212";"Dessau/Anhalt-Kleutsch";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessauanhalt-kleutsch"
"1213";"Dessau/Anhalt-Kochstedt";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessauanhalt-kochstedt"
"1214";"Dessau/Anhalt, Friedhof Heidestraße I.WK";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessauanhalt-friedhof-heidestrasse-iwk"
"1215";"Dessau/Anhalt, Friedhof Ziebigker Straße";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessauanhalt-friedhof-ziebigker-strasse"
"1216";"Dessau/Anhalt,Friedhof Heidestraße II.WK";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dessauanhaltfriedhof-heidestrasse-iiwk"
"1217";"Detern - Amdorf, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detern-amdorf-friedhof"
"1218";"Detern - Deternerlehe, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detern-deternerlehe-friedhof"
"1219";"Detern - Neuburg, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detern-neuburg-friedhof"
"1220";"Detern, Alter Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detern-alter-friedhof"
"1221";"Detern, Neuer Ev.- luth. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detern-neuer-ev-luth-friedhof"
"1222";"Detmold-Bentrup-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-bentrup-gemeindefriedhof"
"1223";"Detmold-Berlebeck-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-berlebeck-gemeindefriedhof"
"1224";"Detmold-Blomberger Strasse";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-blomberger-strasse"
"1225";"Detmold-Heiligenkirchen-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-heiligenkirchen-gemeindefriedhof"
"1226";"Detmold-Hiddesen-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-hiddesen-gemeindefriedhof"
"1227";"Detmold-Pivitsheide-Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/detmold-pivitsheide-gemeindefriedhof"
"1228";"Diedersdorf, kirchlicher Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diedersdorf-kirchlicher-friedhof"
"1229";"Diefflen, Ehrenfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diefflen-ehrenfriedhof"
"1230";"Diekholzen - Söhre, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diekholzen-soehre-friedhof"
"1231";"Diekholzen, An der St. Jakobus Kirche";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diekholzen-an-der-st-jakobus-kirche"
"1232";"Dielmissen, Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dielmissen-friedhof"
"1233";"Diepholz, Stadtfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diepholz-stadtfriedhof"
"1234";"Dietzhausen, Gemeindefriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dietzhausen-gemeindefriedhof"
"1235";"Dieuze";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dieuze"
"1236";"Diez a. d. Lahn";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/diez-a-d-lahn"
"1237";"Dijon";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dijon"
"1238";"Dillingen, Ehren u. Zivilfriedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dillingen-ehren-u-zivilfriedhof"
"1239";"Dinan";"Frankreich";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dinan"
"1240";"Dinkelsbühl, Gdefdh.";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dinkelsbuehl-gdefdh"
"1241";"Dinklage, Kath. Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dinklage-kath-friedhof"
"1242";"Dinslaken-Eppinghoven";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dinslaken-eppinghoven"
"1243";"Dinslaken-Hiesfeld-Evangelischer Friedhof";"Deutschland";"https://kriegsgraeberstaetten.volksbund.de/friedhof/dinslaken-hiesfeld-evangelischer-friedhof"
